origin,job_original,populations_original,origin_DA_id,job_increase
13457844,261320.0,338387.0,35202902,7630.0
13466041,3825.0,2035.0,35200892,526655.0
13466045,376115.0,325095.0,35200945,56275.0
13466045,376115.0,325095.0,35200946,56275.0
13457855,161305.0,292815.0,35202262,11310.0
20052418,65.0,2456.0,35204780,0.0
13466052,443655.0,375962.0,35201431,95450.0
13457873,403535.0,348816.0,35202905,36395.0
13449681,0.0,922.0,35203043,0.0
13457885,234610.0,289417.0,35202918,1505.0
13457887,41245.0,195806.0,35200497,0.0
13457888,47625.0,197013.0,35200498,0.0
14039529,220145.0,284087.0,35201415,16745.0
14014954,43205.0,162291.0,35201278,0.0
13466091,2405.0,15614.0,35201734,0.0
13457900,5630.0,16433.0,35204416,0.0
14014962,43055.0,162263.0,35201491,0.0
30112242,1500.0,4112.0,35203015,0.0
13457907,5925.0,16270.0,35204421,0.0
13449719,1565.0,17082.0,35202002,0.0
14014970,47190.0,169278.0,35201279,0.0
13466106,206365.0,283423.0,35201403,12570.0
13466109,10955.0,29821.0,35201499,0.0
13457918,625.0,10688.0,35204457,0.0
13457920,36405.0,167694.0,35204129,0.0
13449730,2160.0,12177.0,35202108,0.0
14014986,46835.0,167948.0,35201490,0.0
30104078,345.0,3796.0,35203919,0.0
13466132,2185.0,15541.0,35201691,0.0
13457941,250630.0,313205.0,35202910,2625.0
30104086,85.0,585.0,35203916,0.0
13457940,72785.0,167892.0,35204493,1505.0
13449753,335.0,2021.0,35200385,0.0
13449756,850.0,3779.0,35201889,0.0
14039591,450260.0,385124.0,35200910,99620.0
13466151,380325.0,318726.0,35200926,56760.0
13449772,555.0,9109.0,35203611,0.0
14039611,415285.0,328360.0,35201434,81550.0
13466172,404220.0,266416.0,35204228,83310.0
14064190,126205.0,243157.0,35201365,1335.0
13457989,273130.0,328166.0,35204465,31555.0
13457993,0.0,2221.0,35200495,0.0
13466188,439790.0,367855.0,35201428,94735.0
13449804,2145.0,12981.0,35202750,0.0
13457998,75245.0,194768.0,35202311,8875.0
13457999,41020.0,195158.0,35204764,0.0
13458003,6180.0,16311.0,35204404,0.0
13449816,1705.0,19793.0,35201880,0.0
13449825,1500.0,3969.0,35201884,0.0
13466212,1825.0,3333.0,35201752,0.0
13458027,129085.0,252784.0,35204169,14305.0
13449840,175.0,1207.0,35204209,0.0
30095985,370.0,4997.0,35200272,0.0
13466228,102740.0,219584.0,35203990,130.0
13449845,2290.0,3148.0,35203321,0.0
14252660,330.0,6493.0,35204721,0.0
30063226,1860.0,3074.0,35201755,0.0
13466245,397720.0,231117.0,35200821,84130.0
13466246,388790.0,330262.0,35200924,92070.0
13449867,430.0,8791.0,35203421,0.0
13449868,1755.0,19959.0,35201879,0.0
30079630,413065.0,304740.0,35200803,82115.0
13449873,555.0,8802.0,35203420,0.0
13458065,214895.0,277520.0,35202684,360.0
13449878,555.0,9037.0,35203301,0.0
13458077,112185.0,232703.0,35202309,9600.0
13466276,126065.0,241781.0,35204096,1620.0
13458089,223840.0,271296.0,35202920,685.0
30096043,10260.0,27815.0,35202130,40175.0
13466284,200840.0,282352.0,35201405,12270.0
14039723,451905.0,384522.0,35200918,97030.0
13466286,438915.0,361148.0,35201429,93735.0
14039735,193140.0,251927.0,35201419,12270.0
13458105,495.0,1155.0,35203505,0.0
20036287,85085.0,237143.0,35200690,0.0
13449923,150.0,1246.0,35204256,0.0
13441733,160.0,3778.0,35200112,0.0
13449927,1565.0,17149.0,35202000,0.0
13441735,275.0,4436.0,35200119,0.0
13466313,52580.0,181461.0,35201487,0.0
13458122,190130.0,318946.0,35202893,9795.0
14023366,116950.0,268478.0,35204483,0.0
13449932,340.0,3404.0,35200431,0.0
30038738,428270.0,353077.0,35203183,83965.0
13458129,250.0,2990.0,35204441,0.0
30030546,1920.0,1704.0,35204193,0.0
13449943,2090.0,2126.0,35203342,0.0
13449949,1425.0,16827.0,35202024,0.0
30096099,439420.0,365871.0,35204161,94130.0
13466340,1915.0,3301.0,35201751,0.0
14039781,450330.0,386666.0,35201019,97970.0
13449966,520.0,4628.0,35203417,0.0
13466354,2345.0,15388.0,35203107,0.0
13458166,69640.0,186712.0,35202310,8300.0
20052734,2330.0,15618.0,35201741,0.0
13452128,715.0,4949.0,35202953,0.0
13458176,235430.0,337602.0,35202895,5980.0
13458178,47840.0,197243.0,35200499,0.0
13458181,400930.0,355642.0,35204466,36810.0
13466375,87170.0,207386.0,35201483,0.0
13449998,1565.0,17324.0,35202027,0.0
14015247,53725.0,185714.0,35201290,0.0
13449999,150.0,1246.0,35204257,0.0
30063377,500.0,768.0,35200865,0.0
14039827,342515.0,292925.0,35201443,45045.0
13458197,0.0,587.0,35204428,0.0
14048025,424980.0,365630.0,35204092,93790.0
13466397,10955.0,29717.0,35201500,0.0
30079773,3265.0,17078.0,35204701,185.0
13458208,390.0,3025.0,35204440,0.0
13441830,255.0,6819.0,35200002,0.0
13466409,2355.0,15648.0,35201739,0.0
13458219,38905.0,177339.0,35203513,0.0
14015277,41595.0,176294.0,35201197,1170.0
13441843,275.0,3857.0,35200117,0.0
13441846,255.0,6840.0,35200003,0.0
13458231,55.0,3316.0,35201816,0.0
13450040,55.0,1656.0,35202757,0.0
13450044,2215.0,13472.0,35202749,0.0
13450045,165.0,3464.0,35200428,0.0
13441853,255.0,6791.0,35200004,0.0
30006083,175560.0,314400.0,35204543,15330.0
30038859,2140.0,13301.0,35200416,0.0
13450065,1755.0,19470.0,35203998,0.0
13458258,214645.0,276341.0,35202686,360.0
13466456,1125.0,1123.0,35200891,0.0
20052824,60.0,3083.0,35203032,0.0
13450075,1455.0,8197.0,35202406,0.0
13458270,399800.0,363507.0,35202900,34745.0
30055266,270.0,8137.0,35202050,0.0
30104420,45300.0,214784.0,35200599,0.0
30006116,143485.0,322648.0,35204511,92410.0
13458279,187980.0,318318.0,35202892,13525.0
13466479,50810.0,177903.0,35201489,0.0
13458289,625.0,10085.0,35204456,0.0
30096243,415490.0,297417.0,35204245,83635.0
13441908,255.0,6513.0,35204218,0.0
13458293,155.0,1266.0,35203507,0.0
13466482,405600.0,275621.0,35204230,83025.0
14048119,358680.0,314660.0,35201149,54725.0
14130042,3775.0,17289.0,35204357,0.0
14039932,455080.0,391926.0,35200914,96960.0
13441920,255.0,6767.0,35200005,0.0
20052865,340.0,3882.0,35201864,0.0
30104451,45460.0,215376.0,35200598,0.0
20052873,6140.0,31001.0,35204687,185.0
30096269,118000.0,312627.0,35202252,116730.0
13450126,485.0,9233.0,35203296,0.0
13450130,2080.0,12500.0,35202109,0.0
13458324,51295.0,213098.0,35203895,0.0
13466517,10895.0,29349.0,35201690,0.0
13458319,6120.0,16122.0,35204405,0.0
30096280,456995.0,395275.0,35200913,96865.0
14023579,239845.0,328321.0,35202901,8255.0
13450141,415.0,3649.0,35200432,0.0
13466526,2355.0,15539.0,35201740,0.0
13450144,575.0,4655.0,35203414,0.0
13450146,1340.0,8471.0,35202112,0.0
13466532,439700.0,366498.0,35201427,94365.0
14015402,56120.0,203866.0,35201181,1170.0
13458348,49785.0,200458.0,35203897,0.0
13458357,269175.0,353235.0,35202899,4500.0
13458359,210810.0,267819.0,35202768,360.0
13450168,575.0,4779.0,35203415,0.0
13441977,180.0,6810.0,35204219,0.0
14015418,50520.0,189531.0,35201180,1170.0
13450171,1520.0,17048.0,35202025,0.0
13458368,44710.0,212786.0,35200524,0.0
30104513,70265.0,159720.0,35204494,855.0
30104518,479480.0,463606.0,35201034,98435.0
13466568,1715.0,3188.0,35201749,0.0
13458377,211770.0,269626.0,35202769,360.0
13441999,255.0,6648.0,35200006,0.0
13450202,2170.0,13072.0,35204852,0.0
13458397,32470.0,153964.0,35204367,0.0
13442019,255.0,6259.0,35204723,0.0
13466605,2320.0,15457.0,35201737,0.0
13450222,2290.0,3231.0,35203344,0.0
30104562,42460.0,196560.0,35204463,0.0
13466616,351870.0,312767.0,35200932,55170.0
30063616,41305.0,195496.0,35204372,0.0
14015491,61210.0,216054.0,35201143,1170.0
13450244,555.0,9062.0,35203299,0.0
13466631,345860.0,299952.0,35200942,45045.0
13450247,415.0,3591.0,35200433,0.0
14203917,6340.0,22281.0,35204814,0.0
14015503,105885.0,252200.0,35201186,1170.0
13458451,38980.0,177907.0,35203511,0.0
13450262,55.0,304.0,35200379,0.0
14040088,209555.0,266933.0,35201451,16465.0
14064670,1480.0,1798.0,35203192,0.0
30096415,10305.0,27645.0,35202371,65160.0
13466656,48315.0,172939.0,35203153,0.0
14048293,150615.0,247081.0,35201169,8035.0
14203944,6275.0,22156.0,35204815,0.0
30063657,410250.0,297757.0,35200804,82115.0
14203950,6285.0,22035.0,35204816,0.0
13458484,450.0,2902.0,35204437,0.0
13442101,255.0,6522.0,35200007,0.0
30104631,434080.0,372441.0,35203987,93390.0
30104631,434080.0,372441.0,35200985,93390.0
13458494,427545.0,363972.0,35204467,38860.0
13458495,188595.0,320450.0,35202896,13240.0
14040132,444055.0,374057.0,35200917,96290.0
14253125,213975.0,289391.0,35200729,33390.0
13466695,372565.0,241331.0,35204022,82115.0
30063688,130.0,6636.0,35204183,0.0
13450313,1500.0,4016.0,35201887,0.0
13466698,173630.0,262644.0,35201313,2200.0
13450315,1325.0,8523.0,35202113,0.0
14253136,214970.0,290936.0,35200730,33390.0
13466707,80.0,285.0,35200941,0.0
13450323,12475.0,33927.0,35203406,0.0
30088280,125495.0,237301.0,35201407,1620.0
30006362,183255.0,337055.0,35204866,44905.0
20167772,275.0,4153.0,35200118,0.0
13442143,0.0,2792.0,35200070,0.0
13466723,168340.0,257340.0,35201358,1695.0
20053092,10975.0,29826.0,35201525,0.0
13466726,1310.0,8834.0,35203154,0.0
13466728,373815.0,311575.0,35201423,55170.0
13466731,216175.0,286046.0,35200931,16570.0
13442157,550.0,497.0,35203939,0.0
13466738,394920.0,242425.0,35200828,82115.0
13442163,330.0,3359.0,35203936,0.0
13450359,1565.0,17215.0,35202026,0.0
13458552,90.0,3173.0,35204268,0.0
13466748,393815.0,242159.0,35200830,82115.0
20061309,110940.0,266298.0,35201131,1170.0
13458551,665.0,2876.0,35204429,0.0
14023809,428910.0,335613.0,35202842,84960.0
13458571,106090.0,284805.0,35202257,105340.0
13458572,190120.0,319165.0,35202888,12350.0
13458573,50215.0,225584.0,35200523,0.0
13458575,5555.0,15346.0,35204412,0.0
14015633,97410.0,237321.0,35201185,1170.0
13458577,67235.0,233362.0,35200562,0.0
13466789,269905.0,220348.0,35200855,82115.0
13466795,1285.0,1019.0,35200866,0.0
14048428,144310.0,235868.0,35201167,7780.0
14130350,463795.0,427337.0,35204510,83645.0
13466800,1250.0,3811.0,35200886,0.0
13450420,55.0,558.0,35200378,0.0
13450425,2175.0,13348.0,35202752,0.0
30055612,1695.0,7264.0,35202965,0.0
13442242,3430.0,37504.0,35200103,0.0
30112963,2405.0,15636.0,35201706,0.0
13450436,445.0,8797.0,35204178,0.0
13450437,510.0,9015.0,35203297,0.0
13450439,605.0,3950.0,35202760,0.0
13442253,3430.0,36662.0,35200101,0.0
13458642,2815.0,16720.0,35203255,0.0
13458648,48995.0,197121.0,35204011,0.0
13458658,49700.0,199886.0,35203898,0.0
13466854,1285.0,4160.0,35200881,0.0
14023911,428445.0,335504.0,35202843,84960.0
13442280,3430.0,36893.0,35200102,0.0
13442294,3430.0,38180.0,35204266,0.0
13466874,90605.0,215736.0,35201485,0.0
13458684,41020.0,194622.0,35204370,0.0
13458686,2745.0,16715.0,35203256,0.0
13458688,110470.0,296107.0,35202256,79095.0
20004100,103070.0,219943.0,35201374,400.0
13458701,105685.0,301444.0,35202227,63300.0
13466896,393755.0,232293.0,35200831,82115.0
13458706,99405.0,293117.0,35202225,51145.0
13458706,99405.0,293117.0,35202224,51145.0
13458712,145.0,3377.0,35201792,0.0
13450522,1565.0,17195.0,35201998,0.0
14130458,0.0,176.0,35204277,0.0
14023964,458610.0,414087.0,35200774,85285.0
13458717,51025.0,210922.0,35200517,0.0
20053278,2895.0,24037.0,35202993,0.0
30104867,2785.0,8638.0,35200453,0.0
13458726,6180.0,16273.0,35204407,0.0
14023976,414180.0,292857.0,35200813,83010.0
30104877,190255.0,240785.0,35202337,855.0
13442360,0.0,2849.0,35200068,0.0
13466942,2405.0,15635.0,35201738,0.0
13458753,40635.0,196442.0,35200639,0.0
13458756,16755.0,98725.0,35202217,325.0
30088521,175.0,747.0,35203747,0.0
14040395,469115.0,421918.0,35201025,97845.0
13466957,1385.0,10142.0,35203147,0.0
13450575,555.0,9094.0,35203300,0.0
20110682,390330.0,329645.0,35203816,30055.0
14048605,50.0,325.0,35200669,0.0
13466974,54260.0,189937.0,35201480,0.0
13458781,190215.0,322240.0,35202897,10835.0
13458785,0.0,385.0,35203873,0.0
14015842,85565.0,204647.0,35201312,0.0
13458788,51115.0,210989.0,35200516,0.0
30055780,443485.0,361649.0,35202840,85525.0
13458789,235480.0,338485.0,35202898,6885.0
14048620,210.0,1650.0,35204034,0.0
13442415,0.0,2725.0,35200067,0.0
30063989,2875.0,24259.0,35202985,0.0
13458811,39245.0,180579.0,35203510,0.0
13467016,50.0,399.0,35200938,0.0
13467019,166025.0,254949.0,35201314,1695.0
13450639,1510.0,8662.0,35202114,0.0
13458845,460915.0,398913.0,35202930,60530.0
30113188,6130.0,22443.0,35204817,0.0
20037033,347540.0,315905.0,35204889,48470.0
13467052,166165.0,237335.0,35200933,11150.0
13450670,380.0,3747.0,35203411,0.0
13450678,12785.0,35018.0,35203409,0.0
13467063,30375.0,67266.0,35201441,8950.0
14040507,439555.0,363746.0,35201430,94695.0
13458881,41200.0,194135.0,35204088,0.0
13467078,10585.0,29628.0,35201506,0.0
13450697,555.0,9014.0,35203298,0.0
13455527,109960.0,171370.0,35202639,360.0
20102605,200205.0,248688.0,35202777,360.0
14040527,453420.0,390992.0,35200911,96745.0
14040527,453420.0,390992.0,35200912,96745.0
13450707,7400.0,27127.0,35202398,33160.0
13442517,330.0,3266.0,35203937,0.0
13450713,575.0,4787.0,35203413,0.0
13442532,3810.0,38608.0,35204787,0.0
13442537,255.0,4974.0,35200178,0.0
30105068,330.0,2020.0,35200327,0.0
14040557,54630.0,189943.0,35201478,0.0
13467126,375725.0,182798.0,35204897,82115.0
30080502,49595.0,199310.0,35204136,0.0
13458939,30305.0,144613.0,35202212,1170.0
14024194,217140.0,268032.0,35202671,855.0
20061699,159360.0,301524.0,35201132,1170.0
13450755,340.0,3565.0,35200434,0.0
13458948,285490.0,331904.0,35202771,28210.0
13467143,81980.0,201101.0,35201481,0.0
13450760,590.0,4727.0,35203314,0.0
13450764,555.0,9347.0,35203293,0.0
13467149,407965.0,258730.0,35204842,85135.0
20053518,459845.0,419447.0,35200772,85360.0
13442574,40.0,1800.0,35203712,0.0
13450765,555.0,9171.0,35203292,0.0
13458961,168795.0,314024.0,35202887,30520.0
20061724,209065.0,272932.0,35203809,33390.0
20061724,209065.0,272932.0,35203810,33390.0
30039582,450450.0,385830.0,35201072,100905.0
14040607,53580.0,185274.0,35201479,0.0
13450784,575.0,4624.0,35203412,0.0
14040613,452395.0,387369.0,35200916,96865.0
14024234,188400.0,260572.0,35202669,855.0
14024234,188400.0,260572.0,35202670,855.0
13450803,115.0,521.0,35200430,0.0
14024244,137605.0,260687.0,35200696,0.0
14065206,51750.0,144431.0,35204873,8950.0
13458999,87560.0,253196.0,35200564,0.0
13459008,2590.0,16004.0,35203508,0.0
13450820,2215.0,13333.0,35202746,0.0
13467206,82040.0,200596.0,35201486,0.0
13459020,63165.0,231440.0,35200521,0.0
13442636,1060.0,6941.0,35202472,0.0
30015059,355700.0,311542.0,35201154,56840.0
13459029,49785.0,200493.0,35200513,0.0
13450837,360.0,1586.0,35202756,0.0
13442648,40.0,1815.0,35203711,0.0
13450844,12785.0,34925.0,35203537,0.0
14630495,275.0,5238.0,35204711,0.0
14016096,38420.0,174947.0,35200649,0.0
14040671,1325.0,4045.0,35200885,0.0
14065255,10055.0,27844.0,35202372,61690.0
20053607,404060.0,287753.0,35200806,82115.0
13450856,60.0,3212.0,35203060,0.0
14171759,5265.0,15513.0,35201920,0.0
13459055,49730.0,200445.0,35200511,0.0
13450863,555.0,8912.0,35203294,0.0
13467250,397580.0,241536.0,35204841,84960.0
13459067,42715.0,197464.0,35200505,0.0
14016125,34725.0,156327.0,35203798,0.0
30031486,135.0,1891.0,35200128,0.0
13450878,2215.0,13342.0,35202741,0.0
13450884,12785.0,35033.0,35203410,0.0
13450885,1815.0,23778.0,35201892,0.0
13442692,1060.0,7165.0,35202479,0.0
30006919,340.0,8153.0,35202018,0.0
13450887,60.0,3101.0,35203033,0.0
14048909,150.0,1652.0,35201993,0.0
13459086,112110.0,311415.0,35202228,62940.0
13450897,1465.0,8598.0,35202115,0.0
13467282,1350.0,9830.0,35201627,0.0
14024339,250505.0,310707.0,35202911,2625.0
13459095,99910.0,292315.0,35202237,55700.0
13450904,1510.0,15285.0,35201997,0.0
14016153,39535.0,177166.0,35200653,0.0
13459096,459565.0,386277.0,35203986,71850.0
14024347,420960.0,309337.0,35202845,84130.0
13459105,30810.0,144127.0,35202213,1170.0
14311091,22350.0,87236.0,35204737,0.0
13450934,12785.0,34962.0,35203538,0.0
13442750,0.0,1686.0,35203710,0.0
13467330,1025.0,4100.0,35200879,0.0
13459141,145.0,3056.0,35201791,0.0
14016197,49940.0,224542.0,35200597,0.0
13450951,1885.0,24175.0,35201894,0.0
13459143,75045.0,249215.0,35200563,0.0
20061911,117095.0,239787.0,35200702,0.0
13450967,305.0,1351.0,35202739,0.0
13467360,340605.0,288896.0,35201442,44595.0
13442788,3860.0,39170.0,35200100,0.0
13467366,126225.0,243440.0,35201318,1620.0
13459174,453605.0,391483.0,35202797,72595.0
13442792,1415.0,3859.0,35200143,0.0
20037354,459465.0,408485.0,35201067,102455.0
13450986,250.0,3438.0,35200444,0.0
14016235,42935.0,194912.0,35203886,0.0
13442798,935.0,7256.0,35202481,0.0
13450990,2290.0,3100.0,35203316,0.0
13442800,3910.0,39272.0,35200099,0.0
13450996,1440.0,8662.0,35202399,0.0
13451003,2040.0,13414.0,35202742,0.0
30105341,411820.0,347458.0,35201011,88925.0
14671615,386295.0,332856.0,35201005,79990.0
13451011,2215.0,13419.0,35204853,0.0
13467397,10380.0,29755.0,35201505,0.0
13459210,42645.0,197251.0,35204154,0.0
13442827,3910.0,38997.0,35200095,0.0
13451020,12785.0,34925.0,35203540,0.0
13467405,3800.0,9338.0,35201653,0.0
13442833,300.0,4692.0,35200166,0.0
13467411,50230.0,176530.0,35203150,0.0
13459228,282375.0,333254.0,35202772,28705.0
30072605,10980.0,29850.0,35203130,0.0
13459233,41305.0,196332.0,35200510,0.0
13451045,1565.0,17236.0,35201996,0.0
13459241,71655.0,239453.0,35200522,0.0
13467435,2405.0,15850.0,35204253,0.0
13467440,117770.0,227414.0,35201317,1065.0
13467441,172310.0,255973.0,35201410,11150.0
13451066,555.0,8555.0,35203291,0.0
13459261,0.0,1775.0,35203867,0.0
13442879,3910.0,39269.0,35200097,0.0
14016320,38820.0,176643.0,35200656,0.0
13459272,49785.0,200433.0,35200514,0.0
13451080,250.0,3219.0,35204167,0.0
13459274,6180.0,16502.0,35202966,0.0
13442895,300.0,5029.0,35200165,0.0
13442900,250.0,1916.0,35203739,0.0
13459286,74090.0,233772.0,35202242,3885.0
20062041,186930.0,260227.0,35204568,8715.0
13459292,42575.0,197511.0,35200506,0.0
13459293,141945.0,323167.0,35202254,95670.0
13451101,1510.0,13415.0,35200445,0.0
20062055,71165.0,188770.0,35201468,0.0
13459307,145.0,3387.0,35201790,0.0
13451121,95.0,423.0,35200376,0.0
30015347,265.0,2462.0,35204240,0.0
20062071,392095.0,334500.0,35200974,64340.0
30089086,49505.0,174659.0,35201471,0.0
13459332,75490.0,239001.0,35202243,3750.0
13451141,390.0,682.0,35202611,0.0
13451147,125.0,542.0,35202764,0.0
13451158,1255.0,12732.0,35204124,0.0
13459351,67485.0,235596.0,35200520,0.0
13451160,135.0,621.0,35200443,0.0
14024604,1940.0,988.0,35204503,0.0
13451170,1885.0,23074.0,35201876,0.0
13451171,70.0,421.0,35202612,0.0
13467559,3830.0,9493.0,35204893,0.0
13451181,155.0,2299.0,35201977,0.0
30113709,196430.0,262298.0,35201160,9240.0
30072753,1425.0,9554.0,35201614,0.0
30105527,2815.0,16816.0,35203266,0.0
14049208,88185.0,260097.0,35200591,0.0
13467578,50330.0,176537.0,35203151,0.0
14254016,56085.0,153111.0,35204872,8950.0
13451202,580.0,4800.0,35202117,0.0
13451208,560.0,4213.0,35200436,0.0
13467596,10660.0,29559.0,35201508,0.0
30097365,590.0,2064.0,35203946,0.0
13459426,51065.0,211029.0,35200512,0.0
13459433,3000.0,24145.0,35202968,0.0
13459434,79895.0,256339.0,35200575,0.0
20045803,462475.0,420048.0,35202811,83645.0
30097390,3670.0,38825.0,35200253,0.0
13467632,38865.0,100590.0,35200878,8950.0
30105585,330.0,6405.0,35204717,0.0
30072821,41090.0,192423.0,35204371,0.0
13975546,110.0,596.0,35203519,0.0
13443075,0.0,0.0,35200085,
13467656,0.0,0.0,35203148,
13443080,0.0,0.0,35204282,
13443085,0.0,0.0,35204150,0.0
13459472,0.0,0.0,35203253,0.0
13467678,0.0,0.0,35201631,0.0
13443103,0.0,0.0,35202482,
13443109,0.0,0.0,35203705,
13451298,0.0,0.0,35203037,
13443119,0.0,0.0,35200037,0.0
13459509,0.0,0.0,35200642,0.0
13443127,0.0,0.0,35204743,0.0
13443128,0.0,0.0,35200082,
13459517,0.0,0.0,35201210,
13443140,0.0,0.0,35200052,
14229580,0.0,0.0,35200163,0.0
13459545,0.0,0.0,35203850,0.0
13443172,0.0,0.0,35200093,0.0
13443175,0.0,0.0,35204281,
13451369,0.0,0.0,35204006,
13467759,0.0,0.0,35204671,0.0
20054135,0.0,0.0,35204656,0.0
13443192,0.0,0.0,35200033,
30081146,0.0,0.0,35201854,0.0
13467771,0.0,0.0,35204898,0.0
13443205,0.0,0.0,35200161,0.0
13443205,0.0,0.0,35200162,0.0
20037764,0.0,0.0,35204146,
13443212,0.0,0.0,35200146,
13467792,0.0,0.0,35201632,0.0
13451409,0.0,0.0,35202030,
13443216,0.0,0.0,35203717,0.0
13467796,0.0,0.0,35204895,0.0
14049443,0.0,0.0,35200739,
13443235,0.0,0.0,35200039,
30064813,0.0,0.0,35204822,0.0
13451445,0.0,0.0,35203290,0.0
13467839,0.0,0.0,35204652,0.0
13467846,0.0,0.0,35204900,0.0
30073032,0.0,0.0,35201851,
13443281,0.0,0.0,35200080,0.0
13443284,0.0,0.0,35200164,
13451483,0.0,0.0,35204877,
13443293,0.0,0.0,35204283,
13443294,0.0,0.0,35200055,
13451494,0.0,0.0,35204168,0.0
13459693,0.0,0.0,35201213,
14074098,0.0,0.0,35203527,
13443320,0.0,0.0,35202456,0.0
13459705,0.0,0.0,35202967,0.0
13459713,0.0,0.0,35204479,
13443331,0.0,0.0,35203631,0.0
13451524,0.0,0.0,35202762,0.0
13459722,0.0,0.0,35201211,
13443342,0.0,0.0,35202469,0.0
13459728,0.0,0.0,35201789,0.0
13451555,0.0,0.0,35204040,0.0
13459747,0.0,0.0,35204442,0.0
13443375,0.0,0.0,35200041,
30007603,0.0,0.0,35202593,0.0
30007606,0.0,0.0,35204408,0.0
13459772,0.0,0.0,35202249,
13443393,0.0,0.0,35200086,
30024008,0.0,0.0,35204710,0.0
30105929,0.0,0.0,35204176,
13451596,0.0,0.0,35203057,
13443405,0.0,0.0,35203738,
13443406,0.0,0.0,35200053,
13451600,0.0,0.0,35202119,0.0
13443415,0.0,0.0,35200054,
13443417,0.0,0.0,35202467,0.0
13467997,0.0,0.0,35204659,
13451616,0.0,0.0,35200437,0.0
13459819,0.0,0.0,35203251,0.0
13443454,0.0,0.0,35200035,
13468031,0.0,0.0,35201634,0.0
13468032,0.0,0.0,35204660,
30097790,0.0,0.0,35204455,0.0
30073221,0.0,0.0,35200034,0.0
13459846,0.0,0.0,35201217,
13459847,0.0,0.0,35201228,0.0
30056861,0.0,0.0,35202407,0.0
13468068,0.0,0.0,35204899,
30073263,0.0,0.0,35200031,
13443518,0.0,0.0,35200049,0.0
13443524,0.0,0.0,35202457,0.0
14172613,0.0,0.0,35204326,0.0
13451722,0.0,0.0,35201983,
13468123,0.0,0.0,35201641,0.0
13468124,0.0,0.0,35201675,0.0
13443555,0.0,0.0,35204285,
13468134,0.0,0.0,35204823,0.0
13468136,0.0,0.0,35204825,0.0
14049775,0.0,0.0,35201151,0.0
14017012,0.0,0.0,35204658,
30015992,0.0,0.0,35200337,0.0
30073337,0.0,0.0,35204621,
13459965,0.0,0.0,35203861,0.0
13459972,0.0,0.0,35201206,0.0
20079111,0.0,0.0,35204580,
13459977,0.0,0.0,35200644,0.0
13443594,0.0,0.0,35200048,0.0
13468174,0.0,0.0,35201635,
13451800,0.0,0.0,35203056,
13459992,0.0,0.0,35202778,0.0
13443613,0.0,0.0,35200036,
13451811,0.0,0.0,35203463,0.0
13443623,0.0,0.0,35202458,0.0
13468218,0.0,0.0,35204655,0.0
13468235,0.0,0.0,35201338,0.0
13443662,0.0,0.0,35204284,0.0
30073427,0.0,0.0,35204424,0.0
13451876,0.0,0.0,35202705,0.0
20079205,0.0,0.0,35200738,0.0
13451879,0.0,0.0,35203064,
13443697,0.0,0.0,35202461,
13468274,0.0,0.0,35203140,
30098046,0.0,0.0,35204803,
30098055,0.0,0.0,35202145,
13443718,0.0,0.0,35204029,
13443722,0.0,0.0,35200182,
14017165,0.0,0.0,35200936,
13451925,0.0,0.0,35204243,0.0
14041756,0.0,0.0,35200937,
13443740,0.0,0.0,35202493,0.0
13443742,0.0,0.0,35200046,
20038301,0.0,0.0,35204667,0.0
30073509,0.0,0.0,35203030,
13443749,0.0,0.0,35200042,
13443750,0.0,0.0,35200181,
13451954,0.0,0.0,35203055,0.0
13443766,0.0,0.0,35202466,
13443793,0.0,0.0,35200183,
13443795,0.0,0.0,35203745,0.0
20112086,0.0,0.0,35204233,
13451991,0.0,0.0,35201900,0.0
13443801,0.0,0.0,35203630,
13460189,0.0,0.0,35201205,0.0
13451994,0.0,0.0,35202706,0.0
13443816,0.0,0.0,35202496,
13443824,0.0,0.0,35202494,
13443822,0.0,0.0,35202462,
13452010,0.0,0.0,35202765,0.0
13443836,0.0,0.0,35200186,0.0
30073598,0.0,0.0,35201952,0.0
13443858,0.0,0.0,35203623,0.0
13468449,0.0,0.0,35201337,
13460267,0.0,0.0,35202802,
13443884,0.0,0.0,35204806,
13443887,0.0,0.0,35202453,0.0
13443889,0.0,0.0,35200047,0.0
13443890,0.0,0.0,35202452,
13468476,0.0,0.0,35201332,0.0
13468482,0.0,0.0,35201636,0.0
13452121,0.0,0.0,35201973,
20161372,0.0,0.0,35202522,0.0
13468511,0.0,0.0,35204070,0.0
13452138,0.0,0.0,35202157,0.0
20005739,0.0,0.0,35204664,0.0
13452149,0.0,0.0,35203047,0.0
13460354,0.0,0.0,35204446,0.0
13443977,0.0,0.0,35200148,
13452176,0.0,0.0,35204374,
30090128,0.0,0.0,35204066,0.0
13452186,0.0,0.0,35204811,0.0
13460384,0.0,0.0,35200578,0.0
20235171,0.0,0.0,35200801,
14066596,0.0,0.0,35203201,0.0
13460394,0.0,0.0,35201204,0.0
14042028,0.0,0.0,35200952,
13468593,0.0,0.0,35201334,0.0
13444017,0.0,0.0,35200149,
13444018,0.0,0.0,35204807,
13452213,0.0,0.0,35201905,0.0
20235195,0.0,0.0,35204021,
13444027,0.0,0.0,35202498,0.0
13460434,0.0,0.0,35204536,
13460436,0.0,0.0,35204448,0.0
13444063,0.0,0.0,35200204,
13444063,0.0,0.0,35200205,
13444076,0.0,0.0,35204785,
